A_ID,父母A,B_ID,父母B,结果_ID,配种结果,去除重复,a+b,“去除重复”列的筛选如果只选 TRUE ，则每种配方只出现一次，方便人眼看，但不方便父母列的搜索。请根据需要筛选此列
61,苍焰狼,14,玉藻狐,20,草莽猪,FALSE,75,,
69,博爱蜥,6,冲浪鸭,20,草莽猪,FALSE,75,,
17,瞅什魔,59,严冬鹿,20,草莽猪,TRUE,76,,
59,严冬鹿,17,瞅什魔,20,草莽猪,FALSE,76,,
30,荆棘魔仙,46,月镰魔,20,草莽猪,TRUE,76,,
48,山岳射手,28,波娜兔,20,草莽猪,FALSE,76,,
28,波娜兔,48,山岳射手,20,草莽猪,TRUE,76,,
46,月镰魔,30,荆棘魔仙,20,草莽猪,FALSE,76,,
34,棉花糖,44,黑鸦隐士,20,草莽猪,TRUE,78,,
64,花冠龙,14,玉藻狐,20,草莽猪,FALSE,78,,
44,黑鸦隐士,34,棉花糖,20,草莽猪,FALSE,78,,
64,雷冠龙,14,玉藻狐,20,草莽猪,FALSE,78,,
14,玉藻狐,64,花冠龙,20,草莽猪,TRUE,78,,
14,玉藻狐,64,雷冠龙,20,草莽猪,TRUE,78,,
55,疾旋鼬,24,喵丝特,20,草莽猪,FALSE,79,,
24,喵丝特,55,疾旋鼬,20,草莽猪,TRUE,79,,
18,米露菲,64,雷冠龙,20,草莽猪,TRUE,82,,
18,米露菲,64,花冠龙,20,草莽猪,TRUE,82,,
64,花冠龙,18,米露菲,20,草莽猪,FALSE,82,,
64,雷冠龙,18,米露菲,20,草莽猪,FALSE,82,,
50,骑士蜂,34,棉花糖,20,草莽猪,FALSE,84,,
34,棉花糖,50,骑士蜂,20,草莽猪,TRUE,84,,
46,月镰魔,39,姬小兔,20,草莽猪,FALSE,85,,
61,苍焰狼,24,冰丝特,20,草莽猪,FALSE,85,,
39,姬小兔,46,月镰魔,20,草莽猪,TRUE,85,,
24,冰丝特,61,苍焰狼,20,草莽猪,TRUE,85,,
66,噬魂兽,20,草莽猪,20,草莽猪,FALSE,86,,
20,草莽猪,66,噬魂兽,20,草莽猪,TRUE,86,,
26,猎狼,62,雷鸣童子,20,草莽猪,TRUE,88,,
64,花冠龙,24,冰丝特,20,草莽猪,FALSE,88,,
62,雷鸣童子,26,猎狼,20,草莽猪,FALSE,88,,
1,棉悠悠,87,花丽娜,20,草莽猪,TRUE,88,,
24,冰丝特,64,雷冠龙,20,草莽猪,TRUE,88,,
24,冰丝特,64,花冠龙,20,草莽猪,TRUE,88,,
64,雷冠龙,24,冰丝特,20,草莽猪,FALSE,88,,
87,花丽娜,1,棉悠悠,20,草莽猪,FALSE,88,,
87,花丽娜,3,皮皮鸡,20,草莽猪,FALSE,90,,
86,海誓龙,4,翠叶鼠,20,草莽猪,FALSE,90,,
45,朋克蜥,45,热血蜥,20,草莽猪,TRUE,90,,
45,热血蜥,45,朋克蜥,20,草莽猪,TRUE,90,,
3,皮皮鸡,87,花丽娜,20,草莽猪,TRUE,90,,
4,翠叶鼠,86,海誓龙,20,草莽猪,TRUE,90,,
86,连理龙,5,火绒狐,20,草莽猪,FALSE,91,,
5,火绒狐,86,连理龙,20,草莽猪,TRUE,91,,
32,吊缚灵,61,苍焰狼,20,草莽猪,TRUE,93,,
86,海誓龙,7,伏特喵,20,草莽猪,FALSE,93,,
7,伏特喵,86,海誓龙,20,草莽猪,TRUE,93,,
32,冰缚灵,61,苍焰狼,20,草莽猪,TRUE,93,,
61,苍焰狼,32,冰缚灵,20,草莽猪,FALSE,93,,
61,苍焰狼,32,吊缚灵,20,草莽猪,FALSE,93,,
86,连理龙,7,伏特喵,20,草莽猪,FALSE,93,,
7,伏特喵,86,连理龙,20,草莽猪,TRUE,93,,
25,鲁米儿,70,融焰娘,20,草莽猪,TRUE,95,,
70,融焰娘,25,鲁米儿,20,草莽猪,FALSE,95,,
27,炸蛋鸟,69,博爱蜥,20,草莽猪,TRUE,96,,
69,博爱蜥,27,炸蛋鸟,20,草莽猪,FALSE,96,,
19,寐魔,78,薇莉塔,20,草莽猪,TRUE,97,,
31,红小鲨,66,噬魂兽,20,草莽猪,TRUE,97,,
78,薇莉塔,19,寐魔,20,草莽猪,FALSE,97,,
66,噬魂兽,31,红小鲨,20,草莽猪,FALSE,97,,
46,月镰魔,53,毛掸儿,20,草莽猪,TRUE,99,,
32,冰缚灵,67,碎岩龟,20,草莽猪,TRUE,99,,
32,吊缚灵,67,碎岩龟,20,草莽猪,TRUE,99,,
69,博爱蜥,30,荆棘魔仙,20,草莽猪,FALSE,99,,
67,碎岩龟,32,冰缚灵,20,草莽猪,FALSE,99,,
67,碎岩龟,32,吊缚灵,20,草莽猪,FALSE,99,,
30,荆棘魔仙,69,博爱蜥,20,草莽猪,TRUE,99,,
53,毛掸儿,46,月镰魔,20,草莽猪,FALSE,99,,
78,薇莉塔,22,遁地鼠,20,草莽猪,FALSE,100,,
23,勾魂鱿,77,踏春兔,20,草莽猪,TRUE,100,,
77,踏春兔,23,勾魂鱿,20,草莽猪,FALSE,100,,
22,遁地鼠,78,薇莉塔,20,草莽猪,TRUE,100,,
86,连理龙,15,啼卡尔,20,草莽猪,FALSE,101,,
15,啼卡尔,86,连理龙,20,草莽猪,TRUE,101,,
8,新叶猿,94,夜幕魔蝠,20,草莽猪,TRUE,102,,
94,夜幕魔蝠,8,新叶猿,20,草莽猪,FALSE,102,,
16,壶小象,87,花丽娜,20,草莽猪,TRUE,103,,
87,花丽娜,16,壶小象,20,草莽猪,FALSE,103,,
28,波娜兔,77,踏春兔,20,草莽猪,TRUE,105,,
77,踏春兔,28,波娜兔,20,草莽猪,FALSE,105,,
13,叶泥泥(特殊),94,夜幕魔蝠,20,草莽猪,TRUE,107,,
31,红小鲨,76,焰巫狐,20,草莽猪,TRUE,107,,
94,夜幕魔蝠,13,叶泥泥,20,草莽猪,FALSE,107,,
94,夜幕魔蝠,13,叶泥泥(特殊),20,草莽猪,FALSE,107,,
76,焰巫狐,31,鲨小子,20,草莽猪,FALSE,107,,
76,焰巫狐,31,红小鲨,20,草莽猪,FALSE,107,,
31,鲨小子,76,焰巫狐,20,草莽猪,TRUE,107,,
13,叶泥泥,94,夜幕魔蝠,20,草莽猪,TRUE,107,,
45,热血蜥,63,秘斯媞雅,20,草莽猪,TRUE,108,,
63,秘斯媞雅,45,热血蜥,20,草莽猪,FALSE,108,,
69,博爱蜥,39,姬小兔,20,草莽猪,FALSE,108,,
39,姬小兔,69,博爱蜥,20,草莽猪,TRUE,108,,
86,海誓龙,24,冰丝特,20,草莽猪,FALSE,110,,
24,冰丝特,86,海誓龙,20,草莽猪,TRUE,110,,
66,噬魂兽,45,朋克蜥,20,草莽猪,FALSE,111,,
87,花丽娜,24,喵丝特,20,草莽猪,FALSE,111,,
45,朋克蜥,66,噬魂兽,20,草莽猪,TRUE,111,,
62,雷鸣童子,49,铁拳猿,20,草莽猪,FALSE,111,,
24,喵丝特,87,花丽娜,20,草莽猪,TRUE,111,,
49,铁拳猿,62,雷鸣童子,20,草莽猪,TRUE,111,,
62,雷鸣童子,50,骑士蜂,20,草莽猪,FALSE,112,,
50,骑士蜂,62,雷鸣童子,20,草莽猪,TRUE,112,,
93,云海鹿,23,勾魂鱿,20,草莽猪,FALSE,116,,
23,勾魂鱿,93,云海鹿,20,草莽猪,TRUE,116,,
32,吊缚灵,86,海誓龙,20,草莽猪,TRUE,118,,
32,冰缚灵,86,海誓龙,20,草莽猪,TRUE,118,,
86,海誓龙,32,冰缚灵,20,草莽猪,FALSE,118,,
86,连理龙,32,吊缚灵,20,草莽猪,FALSE,118,,
32,吊缚灵,86,连理龙,20,草莽猪,TRUE,118,,
86,海誓龙,32,吊缚灵,20,草莽猪,FALSE,118,,
93,云海鹿,28,波娜兔,20,草莽猪,FALSE,121,,
45,朋克蜥,76,焰巫狐,20,草莽猪,TRUE,121,,
28,波娜兔,93,云海鹿,20,草莽猪,TRUE,121,,
76,焰巫狐,45,朋克蜥,20,草莽猪,FALSE,121,,
66,噬魂兽,63,秘斯媞雅,20,草莽猪,FALSE,129,,
48,山岳射手,81,水灵儿,20,草莽猪,TRUE,129,,
63,秘斯媞雅,66,噬魂兽,20,草莽猪,TRUE,129,,
81,火灵儿,48,山岳射手,20,草莽猪,FALSE,129,,
48,山岳射手,81,火灵儿,20,草莽猪,TRUE,129,,
81,水灵儿,48,山岳射手,20,草莽猪,FALSE,129,,
48,羽箭射手,81,水灵儿,20,草莽猪,TRUE,129,,
81,水灵儿,48,羽箭射手,20,草莽猪,FALSE,129,,
67,碎岩龟,70,融焰娘,20,草莽猪,TRUE,137,,
70,融焰娘,67,碎岩龟,20,草莽猪,FALSE,137,,
63,秘斯媞雅,76,焰巫狐,20,草莽猪,TRUE,139,,
76,焰巫狐,63,秘斯媞雅,20,草莽猪,FALSE,139,,
78,薇莉塔,62,雷鸣童子,20,草莽猪,FALSE,140,,
62,雷鸣童子,78,薇莉塔,20,草莽猪,TRUE,140,,
93,云海鹿,53,毛掸儿,20,草莽猪,FALSE,146,,
53,毛掸儿,93,云海鹿,20,草莽猪,TRUE,146,,
70,融焰娘,86,连理龙,20,草莽猪,TRUE,156,,
86,连理龙,70,融焰娘,20,草莽猪,FALSE,156,,
81,水灵儿,77,踏春兔,20,草莽猪,FALSE,158,,
77,踏春兔,81,火灵儿,20,草莽猪,TRUE,158,,
77,踏春兔,81,水灵儿,20,草莽猪,TRUE,158,,
81,火灵儿,77,踏春兔,20,草莽猪,FALSE,158,,
81,火灵儿,93,云海鹿,20,草莽猪,TRUE,174,,
93,云海鹿,81,火灵儿,20,草莽猪,FALSE,174,,
94,夜幕魔蝠,81,水灵儿,20,草莽猪,FALSE,175,,
94,夜幕魔蝠,81,火灵儿,20,草莽猪,FALSE,175,,
81,火灵儿,94,夜幕魔蝠,20,草莽猪,TRUE,175,,
81,水灵儿,94,夜幕魔蝠,20,草莽猪,TRUE,175,,
26,猎狼,11,企丸王,42,炽焰牛,FALSE,37,,
11,企丸王,26,猎狼,42,炽焰牛,TRUE,37,,
33,叶胖达,9,燎火鹿,42,炽焰牛,FALSE,42,,
9,燎火鹿,33,叶胖达,42,炽焰牛,TRUE,42,,
38,疾风隼,9,燎火鹿,42,炽焰牛,FALSE,47,,
9,燎火鹿,38,疾风隼,42,炽焰牛,TRUE,47,,
33,雷胖达,21,露娜蒂,42,炽焰牛,FALSE,54,,
21,露娜蒂,33,雷胖达,42,炽焰牛,TRUE,54,,
51,女皇蜂,8,新叶猿,42,炽焰牛,FALSE,59,,
8,新叶猿,51,女皇蜂,42,炽焰牛,TRUE,59,,
50,骑士蜂,11,企丸王,42,炽焰牛,FALSE,61,,
11,企丸王,50,骑士蜂,42,炽焰牛,TRUE,61,,
51,女皇蜂,13,叶泥泥(特殊),42,炽焰牛,FALSE,64,,
58,邪麒麟,6,冲浪鸭,42,炽焰牛,FALSE,64,,
13,叶泥泥(特殊),51,女皇蜂,42,炽焰牛,TRUE,64,,
51,女皇蜂,13,叶泥泥,42,炽焰牛,FALSE,64,,
13,叶泥泥,51,女皇蜂,42,炽焰牛,TRUE,64,,
6,冲浪鸭,58,邪麒麟,42,炽焰牛,TRUE,64,,
33,雷胖达,34,棉花糖,42,炽焰牛,TRUE,67,,
34,棉花糖,33,雷胖达,42,炽焰牛,FALSE,67,,
58,邪麒麟,10,企丸丸,42,炽焰牛,FALSE,68,,
10,企丸丸,58,邪麒麟,42,炽焰牛,TRUE,68,,
41,幻悦蝶,31,红小鲨,42,炽焰牛,FALSE,72,,
41,幻悦蝶,31,鲨小子,42,炽焰牛,FALSE,72,,
31,鲨小子,41,幻悦蝶,42,炽焰牛,TRUE,72,,
31,红小鲨,41,幻悦蝶,42,炽焰牛,TRUE,72,,
21,露娜蒂,54,毛老爹,42,炽焰牛,TRUE,75,,
54,毛老爹,21,露娜蒂,42,炽焰牛,FALSE,75,,
19,寐魔,58,火麒麟,42,炽焰牛,TRUE,77,,
58,火麒麟,19,寐魔,42,炽焰牛,FALSE,77,,
26,猎狼,52,笑魇猫,42,炽焰牛,TRUE,78,,
45,热血蜥,33,叶胖达,42,炽焰牛,FALSE,78,,
52,笑魇猫,26,猎狼,42,炽焰牛,FALSE,78,,
33,叶胖达,45,热血蜥,42,炽焰牛,TRUE,78,,
22,遁地鼠,58,火麒麟,42,炽焰牛,TRUE,80,,
58,火麒麟,22,遁地鼠,42,炽焰牛,FALSE,80,,
73,迅雷鸟,10,企丸丸,42,炽焰牛,FALSE,83,,
10,企丸丸,73,迅雷鸟,42,炽焰牛,TRUE,83,,
42,炽焰牛,42,炽焰牛,42,炽焰牛,TRUE,84,,
27,炸蛋鸟,58,邪麒麟,42,炽焰牛,TRUE,85,,
2,捣蛋猫,83,冰棘兽,42,炽焰牛,TRUE,85,,
73,迅雷鸟,12,电棘鼠,42,炽焰牛,FALSE,85,,
41,幻悦蝶,44,黑鸦隐士,42,炽焰牛,TRUE,85,,
44,黑鸦隐士,41,幻悦蝶,42,炽焰牛,FALSE,85,,
73,迅雷鸟,12,冰刺鼠,42,炽焰牛,FALSE,85,,
83,冰棘兽,2,捣蛋猫,42,炽焰牛,FALSE,85,,
58,邪麒麟,27,炸蛋鸟,42,炽焰牛,FALSE,85,,
56,雷角马,29,波霸牛,42,炽焰牛,FALSE,85,,
12,冰刺鼠,73,迅雷鸟,42,炽焰牛,TRUE,85,,
29,波霸牛,56,雷角马,42,炽焰牛,TRUE,85,,
12,电棘鼠,73,迅雷鸟,42,炽焰牛,TRUE,85,,
40,炎魔羊,48,山岳射手,42,炽焰牛,TRUE,88,,
40,暗魔羊,48,山岳射手,42,炽焰牛,TRUE,88,,
48,山岳射手,40,暗魔羊,42,炽焰牛,FALSE,88,,
48,山岳射手,40,炎魔羊,42,炽焰牛,FALSE,88,,
11,企丸王,78,薇莉塔,42,炽焰牛,TRUE,89,,
78,薇莉塔,11,企丸王,42,炽焰牛,FALSE,89,,
36,美露帕,56,雷角马,42,炽焰牛,TRUE,92,,
56,雷角马,36,美露帕,42,炽焰牛,FALSE,92,,
37,祇岳鹿,56,雷角马,42,炽焰牛,TRUE,93,,
56,雷角马,37,祇岳鹿,42,炽焰牛,FALSE,93,,
52,笑魇猫,44,黑鸦隐士,42,炽焰牛,FALSE,96,,
44,黑鸦隐士,52,笑魇猫,42,炽焰牛,TRUE,96,,
88,熔岩兽,8,新叶猿,42,炽焰牛,FALSE,96,,
8,新叶猿,88,熔岩兽,42,炽焰牛,TRUE,96,,
14,玉藻狐,83,冰棘兽,42,炽焰牛,TRUE,97,,
42,炽焰牛,55,疾旋鼬,42,炽焰牛,TRUE,97,,
55,疾旋鼬,42,炽焰牛,42,炽焰牛,FALSE,97,,
83,冰棘兽,14,玉藻狐,42,炽焰牛,FALSE,97,,
88,寒霜兽,10,企丸丸,42,炽焰牛,FALSE,98,,
10,企丸丸,88,寒霜兽,42,炽焰牛,TRUE,98,,
20,草莽猪,79,绸笠蛾,42,炽焰牛,TRUE,99,,
43,趴趴鲶,56,雷角马,42,炽焰牛,TRUE,99,,
66,噬魂兽,33,叶胖达,42,炽焰牛,FALSE,99,,
79,绸笠蛾,20,草莽猪,42,炽焰牛,FALSE,99,,
33,叶胖达,66,噬魂兽,42,炽焰牛,TRUE,99,,
56,雷角马,43,趴趴鲶,42,炽焰牛,FALSE,99,,
75,暗巫猫,25,鲁米儿,42,炽焰牛,FALSE,100,,
29,波霸牛,71,烽歌龙,42,炽焰牛,TRUE,100,,
8,新叶猿,92,铠格力斯,42,炽焰牛,TRUE,100,,
25,鲁米儿,75,暗巫猫,42,炽焰牛,TRUE,100,,
71,烽歌龙,29,波霸牛,42,炽焰牛,FALSE,100,,
92,铠格力斯,8,新叶猿,42,炽焰牛,FALSE,100,,
12,冰刺鼠,88,寒霜兽,42,炽焰牛,TRUE,100,,
88,寒霜兽,12,冰刺鼠,42,炽焰牛,FALSE,100,,
83,冰棘兽,18,米露菲,42,炽焰牛,FALSE,101,,
18,米露菲,83,冰棘兽,42,炽焰牛,TRUE,101,,
98,魔渊龙,4,翠叶鼠,42,炽焰牛,FALSE,102,,
5,火绒狐,97,雷冥鸟,42,炽焰牛,TRUE,102,,
97,雷冥鸟,5,火绒狐,42,炽焰牛,FALSE,102,,
4,翠叶鼠,98,魔渊龙,42,炽焰牛,TRUE,102,,
52,笑魇猫,50,骑士蜂,42,炽焰牛,FALSE,102,,
50,骑士蜂,52,笑魇猫,42,炽焰牛,TRUE,102,,
38,疾风隼,66,噬魂兽,42,炽焰牛,TRUE,104,,
66,噬魂兽,38,疾风隼,42,炽焰牛,FALSE,104,,
92,铠格力斯,13,叶泥泥(特殊),42,炽焰牛,FALSE,105,,
92,铠格力斯,13,叶泥泥,42,炽焰牛,FALSE,105,,
13,叶泥泥(特殊),92,铠格力斯,42,炽焰牛,TRUE,105,,
13,叶泥泥,92,铠格力斯,42,炽焰牛,TRUE,105,,
99,冥铠蝎,6,冲浪鸭,42,炽焰牛,FALSE,105,,
6,冲浪鸭,99,冥铠蝎,42,炽焰牛,TRUE,105,,
71,烽歌龙,35,灌木羊,42,炽焰牛,FALSE,106,,
35,灌木羊,71,烽歌龙,42,炽焰牛,TRUE,106,,
80,水灵龙,26,猎狼,42,炽焰牛,FALSE,106,,
26,猎狼,80,水灵龙,42,炽焰牛,TRUE,106,,
24,冰丝特,83,冰棘兽,42,炽焰牛,TRUE,107,,
83,冰棘兽,24,冰丝特,42,炽焰牛,FALSE,107,,
35,灌木羊,72,浪刃武士,42,炽焰牛,TRUE,107,,
72,浪刃武士,35,灌木羊,42,炽焰牛,FALSE,107,,
13,叶泥泥(特殊),95,天羽龙,42,炽焰牛,TRUE,108,,
37,紫霞鹿,71,烽歌龙,42,炽焰牛,TRUE,108,,
71,烽歌龙,37,紫霞鹿,42,炽焰牛,FALSE,108,,
95,天羽龙,13,叶泥泥(特殊),42,炽焰牛,FALSE,108,,
34,棉花糖,74,燧火鸟,42,炽焰牛,TRUE,108,,
13,叶泥泥,95,天羽龙,42,炽焰牛,TRUE,108,,
85,佩克龙,23,勾魂鱿,42,炽焰牛,FALSE,108,,
74,燧火鸟,34,棉花糖,42,炽焰牛,FALSE,108,,
23,勾魂鱿,85,佩克龙,42,炽焰牛,TRUE,108,,
95,天羽龙,13,叶泥泥,42,炽焰牛,FALSE,108,,
89,冰帝美露帕,20,草莽猪,42,炽焰牛,FALSE,109,,
33,叶胖达,76,焰巫狐,42,炽焰牛,TRUE,109,,
25,鲁米儿,84,狱焰王,42,炽焰牛,TRUE,109,,
76,焰巫狐,33,叶胖达,42,炽焰牛,FALSE,109,,
84,狱焰王,25,鲁米儿,42,炽焰牛,FALSE,109,,
20,草莽猪,89,冰帝美露帕,42,炽焰牛,TRUE,109,,
106,波鲁杰克斯,4,翠叶鼠,42,炽焰牛,FALSE,110,,
4,翠叶鼠,106,波鲁杰克斯,42,炽焰牛,TRUE,110,,
6,冲浪鸭,104,百合女王,42,炽焰牛,TRUE,110,,
104,百合女王,6,冲浪鸭,42,炽焰牛,FALSE,110,,
110,唤夜兽,1,棉悠悠,42,炽焰牛,FALSE,111,,
1,棉悠悠,110,唤冬兽,42,炽焰牛,TRUE,111,,
108,圣光骑士,3,皮皮鸡,42,炽焰牛,FALSE,111,,
1,棉悠悠,110,唤夜兽,42,炽焰牛,TRUE,111,,
3,皮皮鸡,108,圣光骑士,42,炽焰牛,TRUE,111,,
91,白绒雪怪,20,草莽猪,42,炽焰牛,FALSE,111,,
19,寐魔,92,铠格力斯,42,炽焰牛,TRUE,111,,
36,美露帕,75,暗巫猫,42,炽焰牛,TRUE,111,,
92,铠格力斯,19,寐魔,42,炽焰牛,FALSE,111,,
110,唤冬兽,1,棉悠悠,42,炽焰牛,FALSE,111,,
75,暗巫猫,36,美露帕,42,炽焰牛,FALSE,111,,
20,草莽猪,91,白绒雪怪,42,炽焰牛,TRUE,111,,
47,天擒鸟,65,滑水蛇,42,炽焰牛,TRUE,112,,
65,流沙蛇,47,天擒鸟,42,炽焰牛,FALSE,112,,
65,滑水蛇,47,天擒鸟,42,炽焰牛,FALSE,112,,
2,捣蛋猫,110,唤冬兽,42,炽焰牛,TRUE,112,,
109,混沌骑士,3,皮皮鸡,42,炽焰牛,FALSE,112,,
47,天擒鸟,65,流沙蛇,42,炽焰牛,TRUE,112,,
3,皮皮鸡,109,混沌骑士,42,炽焰牛,TRUE,112,,
97,雷冥鸟,15,啼卡尔,42,炽焰牛,FALSE,112,,
15,啼卡尔,97,雷冥鸟,42,炽焰牛,TRUE,112,,
110,唤冬兽,2,捣蛋猫,42,炽焰牛,FALSE,112,,
90,雪猛犸,23,勾魂鱿,42,炽焰牛,FALSE,113,,
48,羽箭射手,65,滑水蛇,42,炽焰牛,TRUE,113,,
65,滑水蛇,48,羽箭射手,42,炽焰牛,FALSE,113,,
82,碧海龙,31,鲨小子,42,炽焰牛,FALSE,113,,
23,勾魂鱿,90,雪猛犸,42,炽焰牛,TRUE,113,,
90,森猛犸,23,勾魂鱿,42,炽焰牛,FALSE,113,,
48,羽箭射手,65,流沙蛇,42,炽焰牛,TRUE,113,,
65,流沙蛇,48,羽箭射手,42,炽焰牛,FALSE,113,,
29,波霸牛,84,狱阎王,42,炽焰牛,TRUE,113,,
23,勾魂鱿,90,森猛犸,42,炽焰牛,TRUE,113,,
84,狱阎王,29,波霸牛,42,炽焰牛,FALSE,113,,
31,鲨小子,82,碧海龙,42,炽焰牛,TRUE,113,,
49,铁拳猿,65,流沙蛇,42,炽焰牛,TRUE,114,,
3,皮皮鸡,111,空涡龙,42,炽焰牛,TRUE,114,,
76,焰巫狐,38,疾风隼,42,炽焰牛,FALSE,114,,
17,瞅什魔,97,雷冥鸟,42,炽焰牛,TRUE,114,,
65,流沙蛇,49,铁拳猿,42,炽焰牛,FALSE,114,,
19,寐魔,95,天羽龙,42,炽焰牛,TRUE,114,,
111,空涡龙,3,皮皮鸡,42,炽焰牛,FALSE,114,,
97,雷冥鸟,17,瞅什魔,42,炽焰牛,FALSE,114,,
38,疾风隼,76,焰巫狐,42,炽焰牛,TRUE,114,,
95,天羽龙,19,寐魔,42,炽焰牛,FALSE,114,,
27,炸蛋鸟,88,寒霜兽,42,炽焰牛,TRUE,115,,
88,寒霜兽,27,炸蛋鸟,42,炽焰牛,FALSE,115,,
85,派克龙,30,荆棘魔仙,42,炽焰牛,FALSE,115,,
12,电棘鼠,103,暴电熊,42,炽焰牛,TRUE,115,,
30,荆棘魔仙,85,派克龙,42,炽焰牛,TRUE,115,,
103,暴电熊,12,电棘鼠,42,炽焰牛,FALSE,115,,
104,黑月女王,12,冰刺鼠,42,炽焰牛,FALSE,116,,
12,冰刺鼠,104,黑月女王,42,炽焰牛,TRUE,116,,
12,电棘鼠,104,黑月女王,42,炽焰牛,TRUE,116,,
104,黑月女王,12,电棘鼠,42,炽焰牛,FALSE,116,,
77,踏春兔,40,炎魔羊,42,炽焰牛,FALSE,117,,
40,炎魔羊,77,踏春兔,42,炽焰牛,TRUE,117,,
46,月镰魔,71,霜歌龙,42,炽焰牛,TRUE,117,,
40,暗魔羊,77,踏春兔,42,炽焰牛,TRUE,117,,
95,天羽龙,22,遁地鼠,42,炽焰牛,FALSE,117,,
71,霜歌龙,46,月镰魔,42,炽焰牛,FALSE,117,,
77,踏春兔,40,暗魔羊,42,炽焰牛,FALSE,117,,
22,遁地鼠,95,天羽龙,42,炽焰牛,TRUE,117,,
61,苍焰狼,57,吹雪狐,42,炽焰牛,FALSE,118,,
57,吹雪狐,61,苍焰狼,42,炽焰牛,TRUE,118,,
15,啼卡尔,103,暴电熊,42,炽焰牛,TRUE,118,,
103,暴电熊,15,啼卡尔,42,炽焰牛,FALSE,118,,
46,月镰魔,72,浪刃武士,42,炽焰牛,TRUE,118,,
28,波娜兔,90,森猛犸,42,炽焰牛,TRUE,118,,
72,浪刃武士,46,月镰魔,42,炽焰牛,FALSE,118,,
90,森猛犸,28,波娜兔,42,炽焰牛,FALSE,118,,
90,雪猛犸,28,波娜兔,42,炽焰牛,FALSE,118,,
28,波娜兔,90,雪猛犸,42,炽焰牛,TRUE,118,,
106,波鲁杰克斯,14,玉藻狐,42,炽焰牛,FALSE,120,,
89,君王美露帕,31,红小鲨,42,炽焰牛,FALSE,120,,
62,雷鸣童子,58,火麒麟,42,炽焰牛,FALSE,120,,
31,红小鲨,89,君王美露帕,42,炽焰牛,TRUE,120,,
58,火麒麟,62,雷鸣童子,42,炽焰牛,TRUE,120,,
17,瞅什魔,103,暴电熊,42,炽焰牛,TRUE,120,,
103,暴电熊,17,瞅什魔,42,炽焰牛,FALSE,120,,
14,玉藻狐,106,波鲁杰克斯,42,炽焰牛,TRUE,120,,
17,瞅什魔,104,黑月女王,42,炽焰牛,TRUE,121,,
37,祇岳鹿,84,狱阎王,42,炽焰牛,TRUE,121,,
60,霹雳犬,61,苍焰狼,42,炽焰牛,TRUE,121,,
64,雷冠龙,57,吹雪狐,42,炽焰牛,FALSE,121,,
84,狱阎王,37,紫霞鹿,42,炽焰牛,FALSE,121,,
61,苍焰狼,60,霹雳犬,42,炽焰牛,FALSE,121,,
104,黑月女王,17,瞅什魔,42,炽焰牛,FALSE,121,,
84,狱阎王,37,祇岳鹿,42,炽焰牛,FALSE,121,,
57,吹雪狐,64,雷冠龙,42,炽焰牛,TRUE,121,,
57,吹雪狐,64,花冠龙,42,炽焰牛,TRUE,121,,
37,紫霞鹿,84,狱阎王,42,炽焰牛,TRUE,121,,
64,花冠龙,57,吹雪狐,42,炽焰牛,FALSE,121,,
31,鲨小子,91,绿苔绒怪,42,炽焰牛,TRUE,122,,
24,冰丝特,98,魔渊龙,42,炽焰牛,TRUE,122,,
98,魔渊龙,24,冰丝特,42,炽焰牛,FALSE,122,,
31,红小鲨,91,绿苔绒怪,42,炽焰牛,TRUE,122,,
91,绿苔绒怪,31,红小鲨,42,炽焰牛,FALSE,122,,
91,绿苔绒怪,31,鲨小子,42,炽焰牛,FALSE,122,,
16,壶小象,108,圣光骑士,42,炽焰牛,TRUE,124,,
14,玉藻狐,110,唤冬兽,42,炽焰牛,TRUE,124,,
45,朋克蜥,79,绸笠蛾,42,炽焰牛,TRUE,124,,
45,热血蜥,79,绸笠蛾,42,炽焰牛,TRUE,124,,
85,派克龙,39,姬小兔,42,炽焰牛,FALSE,124,,
85,佩克龙,39,姬小兔,42,炽焰牛,FALSE,124,,
108,圣光骑士,16,壶小象,42,炽焰牛,FALSE,124,,
79,绸笠蛾,45,朋克蜥,42,炽焰牛,FALSE,124,,
39,姬小兔,85,佩克龙,42,炽焰牛,TRUE,124,,
79,绸笠蛾,45,热血蜥,42,炽焰牛,FALSE,124,,
110,唤冬兽,14,玉藻狐,42,炽焰牛,FALSE,124,,
39,姬小兔,85,派克龙,42,炽焰牛,TRUE,124,,
16,壶小象,110,唤夜兽,42,炽焰牛,TRUE,126,,
110,唤夜兽,16,壶小象,42,炽焰牛,FALSE,126,,
44,黑鸦隐士,82,碧海龙,42,炽焰牛,TRUE,126,,
82,碧海龙,44,黑鸦隐士,42,炽焰牛,FALSE,126,,
111,空涡龙,16,壶小象,42,炽焰牛,FALSE,127,,
22,遁地鼠,105,荷鲁斯,42,炽焰牛,TRUE,127,,
80,精灵龙,47,天擒鸟,42,炽焰牛,FALSE,127,,
16,壶小象,111,空涡龙,42,炽焰牛,TRUE,127,,
47,天擒鸟,80,精灵龙,42,炽焰牛,TRUE,127,,
67,碎岩龟,60,霹雳犬,42,炽焰牛,FALSE,127,,
60,霹雳犬,67,碎岩龟,42,炽焰牛,TRUE,127,,
105,荷鲁斯,22,遁地鼠,42,炽焰牛,FALSE,127,,
18,米露菲,110,唤冬兽,42,炽焰牛,TRUE,128,,
